time,yaw,pitch,roll,acc x,acc y,acc z
2019-06-26 15:38:04.464265,128.26,-78.52,-0.90,-4135,-64,-835
2019-06-26 15:38:04.479895,128.26,-78.52,-0.90,-4134,-71,-835
2019-06-26 15:38:04.495517,128.26,-78.52,-0.90,-4136,-67,-838
2019-06-26 15:38:04.526915,128.25,-78.52,-0.90,-4133,-69,-850
2019-06-26 15:38:04.542548,128.25,-78.52,-0.90,-4128,-71,-840
2019-06-26 15:38:04.558169,128.25,-78.52,-0.90,-4120,-66,-844
2019-06-26 15:38:04.573647,128.25,-78.52,-0.90,-4133,-63,-835
2019-06-26 15:38:04.604899,128.25,-78.52,-0.90,-4132,-65,-832
2019-06-26 15:38:04.620525,128.25,-78.52,-0.90,-4124,-62,-839
2019-06-26 15:38:04.636155,128.25,-78.52,-0.90,-4126,-63,-828
2019-06-26 15:38:04.667551,128.25,-78.52,-0.90,-4128,-61,-845
2019-06-26 15:38:04.687146,128.25,-78.52,-0.90,-4124,-67,-849
2019-06-26 15:38:04.705213,128.25,-78.52,-0.90,-4132,-74,-857
2019-06-26 15:38:04.720855,128.27,-78.51,-0.90,-4134,-71,-858
2019-06-26 15:38:04.736844,128.27,-78.51,-0.90,-4133,-65,-843
2019-06-26 15:38:04.752275,128.27,-78.51,-0.90,-4135,-60,-843
2019-06-26 15:38:04.783359,128.25,-78.52,-0.90,-4130,-57,-830
2019-06-26 15:38:04.806545,128.25,-78.52,-0.90,-4128,-59,-820
2019-06-26 15:38:04.826549,128.26,-78.52,-0.89,-4135,-55,-841
2019-06-26 15:38:04.847554,128.26,-78.52,-0.89,-4129,-61,-850
2019-06-26 15:38:04.867558,128.26,-78.51,-0.89,-4129,-60,-837
2019-06-26 15:38:04.887545,128.26,-78.51,-0.89,-4130,-69,-843
2019-06-26 15:38:04.904550,128.26,-78.51,-0.89,-4129,-73,-844
2019-06-26 15:38:04.925553,128.26,-78.51,-0.89,-4129,-64,-853
2019-06-26 15:38:04.945560,128.26,-78.51,-0.89,-4124,-60,-834
2019-06-26 15:38:04.966563,128.26,-78.51,-0.89,-4130,-53,-827
2019-06-26 15:38:04.986567,128.24,-78.52,-0.89,-4129,-55,-828
2019-06-26 15:38:05.006572,128.26,-78.51,-0.89,-4129,-60,-839
2019-06-26 15:38:05.027576,128.26,-78.51,-0.89,-4128,-60,-832
2019-06-26 15:38:05.047580,128.26,-78.51,-0.89,-4123,-63,-833
2019-06-26 15:38:05.064585,128.26,-78.51,-0.89,-4134,-62,-837
2019-06-26 15:38:05.084589,128.26,-78.51,-0.89,-4125,-63,-843
2019-06-26 15:38:05.105594,128.27,-78.51,-0.88,-4134,-61,-836
2019-06-26 15:38:05.125598,128.27,-78.51,-0.88,-4136,-64,-836
2019-06-26 15:38:05.146603,128.25,-78.52,-0.88,-4134,-72,-821
2019-06-26 15:38:05.166649,128.25,-78.52,-0.88,-4134,-68,-829
2019-06-26 15:38:05.186654,128.25,-78.52,-0.88,-4128,-69,-829
2019-06-26 15:38:05.207659,128.24,-78.52,-0.88,-4138,-67,-836
2019-06-26 15:38:05.227663,128.24,-78.52,-0.88,-4128,-60,-823
2019-06-26 15:38:05.244667,128.25,-78.52,-0.87,-4127,-56,-836
2019-06-26 15:38:05.265672,128.25,-78.52,-0.87,-4130,-52,-839
2019-06-26 15:38:05.285659,128.24,-78.52,-0.88,-4134,-64,-833
2019-06-26 15:38:05.306663,128.24,-78.52,-0.88,-4136,-68,-833
2019-06-26 15:38:05.326668,128.24,-78.52,-0.88,-4126,-74,-841
2019-06-26 15:38:05.346672,128.24,-78.52,-0.88,-4127,-73,-835
2019-06-26 15:38:05.366678,128.24,-78.52,-0.88,-4127,-62,-851
2019-06-26 15:38:05.387681,128.26,-78.51,-0.88,-4127,-62,-862
2019-06-26 15:38:05.407687,128.26,-78.51,-0.88,-4126,-68,-858
2019-06-26 15:38:05.424689,128.26,-78.51,-0.88,-4120,-70,-844
2019-06-26 15:38:05.445694,128.26,-78.51,-0.88,-4129,-69,-831
2019-06-26 15:38:05.465699,128.26,-78.51,-0.88,-4125,-62,-838
2019-06-26 15:38:05.486704,128.26,-78.51,-0.88,-4122,-66,-840
2019-06-26 15:38:05.506708,128.25,-78.51,-0.88,-4129,-67,-842
2019-06-26 15:38:05.526712,128.25,-78.51,-0.88,-4124,-68,-839
2019-06-26 15:38:05.546717,128.23,-78.52,-0.88,-4131,-67,-830
2019-06-26 15:38:05.567722,128.23,-78.52,-0.88,-4130,-62,-831
2019-06-26 15:38:05.584726,128.25,-78.51,-0.88,-4123,-66,-840
2019-06-26 15:38:05.605731,128.24,-78.51,-0.88,-4127,-68,-844
2019-06-26 15:38:05.625735,128.25,-78.51,-0.88,-4121,-72,-850
2019-06-26 15:38:05.645739,128.25,-78.51,-0.88,-4125,-64,-835
2019-06-26 15:38:05.666762,128.25,-78.51,-0.88,-4125,-66,-832
2019-06-26 15:38:05.686763,128.25,-78.51,-0.88,-4141,-60,-839
2019-06-26 15:38:05.706771,128.25,-78.51,-0.88,-4136,-65,-859
2019-06-26 15:38:05.727776,128.25,-78.51,-0.88,-4131,-61,-856
2019-06-26 15:38:05.747780,128.24,-78.51,-0.87,-4136,-60,-851
2019-06-26 15:38:05.764784,128.24,-78.51,-0.88,-4126,-60,-837
2019-06-26 15:38:05.785789,128.24,-78.51,-0.88,-4133,-68,-833
2019-06-26 15:38:05.805794,128.25,-78.51,-0.88,-4130,-71,-828
2019-06-26 15:38:05.826798,128.25,-78.51,-0.88,-4131,-70,-822
2019-06-26 15:38:05.846803,128.24,-78.51,-0.89,-4131,-70,-825
2019-06-26 15:38:05.866807,128.24,-78.51,-0.88,-4139,-62,-848
2019-06-26 15:38:05.886794,128.24,-78.51,-0.88,-4137,-63,-839
2019-06-26 15:38:05.907799,128.24,-78.51,-0.88,-4134,-67,-853
2019-06-26 15:38:05.927804,128.23,-78.51,-0.88,-4132,-70,-840
2019-06-26 15:38:05.945808,128.23,-78.51,-0.88,-4133,-72,-833
2019-06-26 15:38:05.965813,128.21,-78.52,-0.88,-4133,-69,-832
2019-06-26 15:38:05.985816,128.21,-78.52,-0.88,-4138,-65,-835
2019-06-26 15:38:06.005820,128.23,-78.51,-0.88,-4137,-74,-856
2019-06-26 15:38:06.026825,128.23,-78.51,-0.88,-4131,-74,-840
2019-06-26 15:38:06.046829,128.23,-78.51,-0.88,-4130,-71,-844
2019-06-26 15:38:06.067853,128.23,-78.51,-0.88,-4129,-68,-847
2019-06-26 15:38:06.087857,128.23,-78.51,-0.88,-4139,-68,-835
2019-06-26 15:38:06.104844,128.24,-78.51,-0.89,-4139,-71,-843
2019-06-26 15:38:06.125847,128.25,-78.50,-0.88,-4130,-60,-844
2019-06-26 15:38:06.145853,128.26,-78.50,-0.89,-4135,-60,-844
2019-06-26 15:38:06.165857,128.26,-78.50,-0.89,-4140,-67,-840
2019-06-26 15:38:06.186862,128.26,-78.50,-0.89,-4139,-61,-845
2019-06-26 15:38:06.206866,128.26,-78.50,-0.89,-4142,-59,-841
2019-06-26 15:38:06.226870,128.26,-78.50,-0.89,-4149,-58,-842
2019-06-26 15:38:06.247875,128.26,-78.50,-0.89,-4137,-59,-848
2019-06-26 15:38:06.267879,128.26,-78.50,-0.89,-4141,-62,-858
2019-06-26 15:38:06.284885,128.26,-78.50,-0.89,-4137,-64,-845
2019-06-26 15:38:06.305888,128.26,-78.50,-0.89,-4134,-64,-835
2019-06-26 15:38:06.325892,128.23,-78.51,-0.89,-4139,-66,-829
2019-06-26 15:38:06.345897,128.25,-78.51,-0.90,-4137,-68,-834
2019-06-26 15:38:06.366920,128.27,-78.50,-0.90,-4128,-70,-831
2019-06-26 15:38:06.386924,128.25,-78.51,-0.90,-4124,-66,-833
2019-06-26 15:38:06.407929,128.25,-78.51,-0.90,-4131,-59,-845
2019-06-26 15:38:06.427934,128.28,-78.50,-0.89,-4135,-56,-846
2019-06-26 15:38:06.447920,128.28,-78.50,-0.89,-4129,-63,-837
2019-06-26 15:38:06.465924,128.25,-78.51,-0.89,-4127,-61,-834
2019-06-26 15:38:06.485947,128.25,-78.51,-0.89,-4127,-71,-824
2019-06-26 15:38:06.505951,128.27,-78.50,-0.90,-4135,-76,-838
2019-06-26 15:38:06.526939,128.27,-78.50,-0.90,-4127,-76,-852
2019-06-26 15:38:06.546961,128.27,-78.50,-0.90,-4132,-67,-843
2019-06-26 15:38:06.566965,128.27,-78.50,-0.90,-4124,-62,-847
2019-06-26 15:38:06.587952,128.28,-78.50,-0.90,-4125,-59,-844
2019-06-26 15:38:06.607974,128.27,-78.50,-0.90,-4126,-66,-839
2019-06-26 15:38:06.624960,128.28,-78.50,-0.90,-4124,-68,-838
2019-06-26 15:38:06.645965,128.28,-78.50,-0.90,-4136,-64,-833
2019-06-26 15:38:06.665969,128.28,-78.50,-0.90,-4131,-74,-836
2019-06-26 15:38:06.685973,128.27,-78.50,-0.91,-4131,-79,-826
2019-06-26 15:38:06.706979,128.27,-78.50,-0.91,-4132,-72,-838
2019-06-26 15:38:06.726983,128.28,-78.50,-0.90,-4131,-59,-833
2019-06-26 15:38:06.747988,128.28,-78.50,-0.90,-4128,-63,-835
2019-06-26 15:38:06.767992,128.28,-78.50,-0.90,-4133,-60,-846
2019-06-26 15:38:06.787998,128.28,-78.50,-0.90,-4124,-54,-841
2019-06-26 15:38:06.806002,128.28,-78.50,-0.90,-4122,-65,-824
2019-06-26 15:38:06.826007,128.28,-78.50,-0.90,-4132,-58,-824
2019-06-26 15:38:06.846011,128.28,-78.50,-0.90,-4130,-64,-834
2019-06-26 15:38:06.866016,128.28,-78.50,-0.90,-4132,-63,-839
2019-06-26 15:38:06.887020,128.28,-78.50,-0.90,-4128,-72,-841
2019-06-26 15:38:06.907023,128.28,-78.50,-0.90,-4124,-70,-853
2019-06-26 15:38:06.928029,128.29,-78.50,-0.90,-4124,-61,-849
2019-06-26 15:38:06.948032,128.29,-78.50,-0.90,-4129,-63,-841
2019-06-26 15:38:06.965036,128.29,-78.50,-0.90,-4139,-62,-840
2019-06-26 15:38:06.985041,128.29,-78.50,-0.90,-4138,-67,-844
2019-06-26 15:38:07.006064,128.30,-78.49,-0.89,-4135,-63,-852
2019-06-26 15:38:07.026068,128.30,-78.49,-0.89,-4133,-65,-834
2019-06-26 15:38:07.047073,128.31,-78.49,-0.90,-4133,-71,-831
2019-06-26 15:38:07.067078,128.31,-78.49,-0.90,-4121,-66,-831
2019-06-26 15:38:07.087064,128.31,-78.49,-0.90,-4121,-65,-842
2019-06-26 15:38:07.108069,128.31,-78.49,-0.90,-4120,-60,-835
2019-06-26 15:38:07.128073,128.31,-78.49,-0.90,-4119,-67,-835
2019-06-26 15:38:07.145095,128.31,-78.49,-0.90,-4124,-67,-852
2019-06-26 15:38:07.166100,128.31,-78.49,-0.90,-4120,-62,-851
2019-06-26 15:38:07.186086,128.31,-78.49,-0.89,-4122,-67,-833
2019-06-26 15:38:07.206091,128.31,-78.49,-0.90,-4118,-71,-837
2019-06-26 15:38:07.227096,128.31,-78.49,-0.90,-4126,-76,-823
2019-06-26 15:38:07.247100,128.29,-78.50,-0.90,-4130,-72,-839
2019-06-26 15:38:07.268105,128.30,-78.49,-0.90,-4134,-70,-835
2019-06-26 15:38:07.288109,128.30,-78.49,-0.90,-4122,-67,-843
2019-06-26 15:38:07.308114,128.30,-78.49,-0.90,-4118,-66,-833
2019-06-26 15:38:07.325119,128.31,-78.49,-0.90,-4123,-65,-843
2019-06-26 15:38:07.346123,128.30,-78.49,-0.90,-4121,-60,-839
2019-06-26 15:38:07.366127,128.30,-78.49,-0.90,-4116,-56,-841
2019-06-26 15:38:07.387132,128.30,-78.49,-0.90,-4122,-65,-847
2019-06-26 15:38:07.407136,128.30,-78.49,-0.90,-4128,-63,-828
2019-06-26 15:38:07.427141,128.30,-78.49,-0.90,-4132,-61,-826
2019-06-26 15:38:07.448146,128.27,-78.50,-0.91,-4125,-70,-821
2019-06-26 15:38:07.468150,128.27,-78.50,-0.91,-4123,-67,-821
2019-06-26 15:38:07.485155,128.27,-78.50,-0.91,-4127,-68,-821
2019-06-26 15:38:07.505158,128.27,-78.50,-0.91,-4125,-67,-823
2019-06-26 15:38:07.526164,128.25,-78.51,-0.91,-4126,-67,-831
2019-06-26 15:38:07.546168,128.25,-78.51,-0.91,-4129,-64,-818
2019-06-26 15:38:07.567172,128.26,-78.51,-0.90,-4125,-64,-834
2019-06-26 15:38:07.587177,128.26,-78.51,-0.90,-4133,-70,-827
2019-06-26 15:38:07.608182,128.26,-78.51,-0.90,-4130,-69,-835
2019-06-26 15:38:07.628186,128.25,-78.51,-0.91,-4135,-71,-847
2019-06-26 15:38:07.648192,128.29,-78.50,-0.91,-4135,-77,-846
2019-06-26 15:38:07.665194,128.27,-78.51,-0.91,-4135,-70,-836
2019-06-26 15:38:07.686199,128.27,-78.51,-0.91,-4136,-68,-836
2019-06-26 15:38:07.706203,128.25,-78.51,-0.91,-4127,-67,-838
2019-06-26 15:38:07.726208,128.25,-78.51,-0.91,-4124,-59,-824
2019-06-26 15:38:07.747213,128.25,-78.51,-0.91,-4126,-70,-828
2019-06-26 15:38:07.767217,128.27,-78.50,-0.91,-4115,-69,-829
2019-06-26 15:38:07.787222,128.27,-78.50,-0.91,-4118,-69,-839
2019-06-26 15:38:07.808226,128.27,-78.50,-0.91,-4120,-72,-830
2019-06-26 15:38:07.828231,128.24,-78.51,-0.91,-4127,-68,-823
2019-06-26 15:38:07.845235,128.25,-78.51,-0.91,-4132,-67,-827
2019-06-26 15:38:07.866240,128.25,-78.51,-0.91,-4122,-64,-832
2019-06-26 15:38:07.886245,128.27,-78.50,-0.91,-4125,-66,-852
2019-06-26 15:38:07.907249,128.27,-78.50,-0.91,-4129,-69,-853
2019-06-26 15:38:07.927253,128.27,-78.50,-0.91,-4128,-69,-854
2019-06-26 15:38:07.948258,128.27,-78.50,-0.91,-4134,-66,-834
2019-06-26 15:38:07.968262,128.27,-78.50,-0.91,-4131,-69,-834
2019-06-26 15:38:07.988267,128.27,-78.50,-0.91,-4130,-72,-832
2019-06-26 15:38:08.005289,128.27,-78.50,-0.91,-4127,-67,-837
2019-06-26 15:38:08.026294,128.27,-78.50,-0.91,-4138,-75,-836
2019-06-26 15:38:08.046298,128.26,-78.50,-0.91,-4130,-66,-853
2019-06-26 15:38:08.066303,128.27,-78.50,-0.91,-4128,-69,-840
2019-06-26 15:38:08.087290,128.27,-78.50,-0.91,-4129,-61,-830
2019-06-26 15:38:08.107312,128.27,-78.50,-0.91,-4132,-66,-833
2019-06-26 15:38:08.127316,128.25,-78.50,-0.91,-4127,-64,-846
2019-06-26 15:38:08.148321,128.25,-78.50,-0.91,-4135,-64,-838
2019-06-26 15:38:08.168325,128.26,-78.50,-0.90,-4133,-63,-850
2019-06-26 15:38:08.185330,128.26,-78.50,-0.90,-4134,-66,-844
2019-06-26 15:38:08.206334,128.26,-78.50,-0.90,-4135,-63,-835
2019-06-26 15:38:08.226339,128.26,-78.50,-0.90,-4119,-64,-823
2019-06-26 15:38:08.247343,128.26,-78.50,-0.90,-4130,-63,-844
2019-06-26 15:38:08.267330,128.27,-78.49,-0.91,-4127,-69,-833
2019-06-26 15:38:08.287334,128.27,-78.49,-0.91,-4125,-71,-836
2019-06-26 15:38:08.308349,128.27,-78.49,-0.91,-4132,-71,-840
2019-06-26 15:38:08.328355,128.27,-78.49,-0.91,-4134,-69,-837
2019-06-26 15:38:08.348358,128.25,-78.50,-0.91,-4140,-73,-831
2019-06-26 15:38:08.365362,128.27,-78.49,-0.91,-4139,-71,-835
2019-06-26 15:38:08.386367,128.25,-78.50,-0.91,-4130,-77,-831
2019-06-26 15:38:08.406371,128.25,-78.50,-0.91,-4126,-72,-825
2019-06-26 15:38:08.427376,128.25,-78.50,-0.91,-4130,-67,-837
2019-06-26 15:38:08.447380,128.25,-78.50,-0.91,-4134,-71,-827
2019-06-26 15:38:08.467385,128.25,-78.50,-0.91,-4124,-72,-825
2019-06-26 15:38:08.488390,128.25,-78.50,-0.91,-4131,-76,-835
2019-06-26 15:38:08.508394,128.25,-78.50,-0.91,-4134,-71,-839
2019-06-26 15:38:08.525398,128.25,-78.50,-0.91,-4127,-69,-835
2019-06-26 15:38:08.546404,128.25,-78.50,-0.91,-4131,-71,-836
2019-06-26 15:38:08.566407,128.24,-78.50,-0.90,-4125,-71,-842
2019-06-26 15:38:08.587412,128.27,-78.49,-0.91,-4137,-70,-846
2019-06-26 15:38:08.607416,128.26,-78.50,-0.90,-4137,-62,-841
2019-06-26 15:38:08.627420,128.28,-78.49,-0.91,-4136,-69,-851
2019-06-26 15:38:08.648426,128.28,-78.49,-0.91,-4129,-66,-834
2019-06-26 15:38:08.668430,128.27,-78.49,-0.90,-4125,-52,-852
2019-06-26 15:38:08.688434,128.27,-78.49,-0.90,-4138,-65,-849
2019-06-26 15:38:08.705439,128.27,-78.49,-0.90,-4139,-65,-847
2019-06-26 15:38:08.726443,128.27,-78.49,-0.90,-4141,-73,-842
2019-06-26 15:38:08.746448,128.26,-78.49,-0.91,-4137,-71,-831
2019-06-26 15:38:08.766452,128.27,-78.49,-0.90,-4137,-71,-829
2019-06-26 15:38:08.787457,128.26,-78.49,-0.91,-4128,-68,-826
2019-06-26 15:38:08.807461,128.26,-78.49,-0.91,-4138,-64,-836
2019-06-26 15:38:08.828466,128.27,-78.49,-0.90,-4134,-63,-822
2019-06-26 15:38:08.848470,128.25,-78.50,-0.90,-4134,-62,-819
2019-06-26 15:38:08.868475,128.25,-78.50,-0.90,-4139,-66,-830
2019-06-26 15:38:08.886480,128.25,-78.50,-0.90,-4137,-66,-837
2019-06-26 15:38:08.906484,128.25,-78.50,-0.90,-4132,-67,-832
2019-06-26 15:38:08.926488,128.24,-78.50,-0.90,-4130,-77,-845
2019-06-26 15:38:08.947493,128.27,-78.49,-0.90,-4135,-66,-850
2019-06-26 15:38:08.967497,128.25,-78.50,-0.90,-4126,-66,-834
2019-06-26 15:38:08.987502,128.24,-78.50,-0.90,-4131,-69,-835
2019-06-26 15:38:09.008506,128.24,-78.50,-0.90,-4133,-60,-834
2019-06-26 15:38:09.028511,128.25,-78.50,-0.90,-4135,-61,-837
2019-06-26 15:38:09.045515,128.25,-78.50,-0.90,-4132,-63,-846
2019-06-26 15:38:09.066520,128.27,-78.49,-0.90,-4133,-63,-840
2019-06-26 15:38:09.086525,128.24,-78.50,-0.90,-4139,-69,-830
2019-06-26 15:38:09.106529,128.24,-78.50,-0.90,-4136,-69,-839
2019-06-26 15:38:09.127534,128.24,-78.50,-0.90,-4143,-74,-843
2019-06-26 15:38:09.147538,128.24,-78.50,-0.90,-4137,-81,-834
2019-06-26 15:38:09.168543,128.24,-78.50,-0.90,-4138,-77,-852
2019-06-26 15:38:09.188547,128.26,-78.49,-0.91,-4139,-71,-857
2019-06-26 15:38:09.208551,128.27,-78.49,-0.91,-4132,-67,-852
2019-06-26 15:38:09.226556,128.27,-78.49,-0.91,-4140,-60,-843
2019-06-26 15:38:09.246561,128.26,-78.49,-0.91,-4130,-62,-832
2019-06-26 15:38:09.266565,128.27,-78.49,-0.91,-4134,-67,-833
2019-06-26 15:38:09.286569,128.26,-78.49,-0.91,-4128,-63,-828
2019-06-26 15:38:09.307574,128.27,-78.49,-0.91,-4132,-67,-836
2019-06-26 15:38:09.327579,128.27,-78.49,-0.91,-4137,-59,-845
2019-06-26 15:38:09.348584,128.27,-78.49,-0.92,-4132,-70,-826
2019-06-26 15:38:09.368587,128.26,-78.49,-0.91,-4130,-69,-835
2019-06-26 15:38:09.388592,128.26,-78.49,-0.91,-4125,-65,-846
2019-06-26 15:38:09.406597,128.26,-78.49,-0.91,-4118,-66,-844
2019-06-26 15:38:09.426601,128.28,-78.49,-0.91,-4123,-58,-853
2019-06-26 15:38:09.446606,128.28,-78.48,-0.91,-4128,-67,-833
2019-06-26 15:38:09.467610,128.29,-78.49,-0.90,-4132,-62,-841
2019-06-26 15:38:09.487614,128.29,-78.49,-0.90,-4125,-63,-833
2019-06-26 15:38:09.508620,128.29,-78.49,-0.90,-4127,-62,-833
2019-06-26 15:38:09.528624,128.29,-78.48,-0.90,-4126,-67,-841
2019-06-26 15:38:09.548629,128.27,-78.49,-0.90,-4126,-69,-824
2019-06-26 15:38:09.565633,128.29,-78.49,-0.90,-4122,-73,-841
2019-06-26 15:38:09.586637,128.28,-78.48,-0.91,-4113,-76,-841
2019-06-26 15:38:09.606642,128.28,-78.48,-0.91,-4113,-64,-839
2019-06-26 15:38:09.626646,128.28,-78.48,-0.91,-4109,-69,-846
2019-06-26 15:38:09.647651,128.28,-78.48,-0.91,-4116,-60,-846
2019-06-26 15:38:09.667655,128.28,-78.48,-0.91,-4118,-61,-845
2019-06-26 15:38:09.687659,128.30,-78.48,-0.91,-4115,-60,-839
2019-06-26 15:38:09.708664,128.30,-78.48,-0.90,-4111,-59,-839
2019-06-26 15:38:09.728669,128.27,-78.48,-0.90,-4116,-55,-831
2019-06-26 15:38:09.745675,128.28,-78.48,-0.90,-4117,-56,-832
2019-06-26 15:38:09.766677,128.30,-78.48,-0.90,-4119,-56,-839
2019-06-26 15:38:09.786681,128.30,-78.48,-0.90,-4124,-64,-835
2019-06-26 15:38:09.807687,128.30,-78.48,-0.90,-4131,-64,-838
2019-06-26 15:38:09.827692,128.30,-78.47,-0.90,-4130,-72,-850
2019-06-26 15:38:09.848696,128.30,-78.48,-0.90,-4125,-71,-830
2019-06-26 15:38:09.868701,128.30,-78.48,-0.90,-4125,-71,-843
2019-06-26 15:38:09.888705,128.29,-78.48,-0.90,-4123,-66,-844
2019-06-26 15:38:09.905709,128.30,-78.48,-0.90,-4115,-66,-833
2019-06-26 15:38:09.925715,128.30,-78.48,-0.90,-4116,-63,-825
2019-06-26 15:38:09.946720,128.30,-78.48,-0.90,-4123,-67,-839
2019-06-26 15:38:09.966722,128.30,-78.48,-0.90,-4127,-66,-842
2019-06-26 15:38:09.987727,128.30,-78.48,-0.90,-4134,-58,-839
2019-06-26 15:38:10.007732,128.30,-78.48,-0.90,-4128,-65,-830
2019-06-26 15:38:10.027736,128.30,-78.48,-0.90,-4129,-72,-831
2019-06-26 15:38:10.048741,128.30,-78.48,-0.90,-4118,-60,-837
2019-06-26 15:38:10.068746,128.30,-78.48,-0.90,-4127,-60,-839
2019-06-26 15:38:10.085751,128.30,-78.48,-0.90,-4128,-67,-828
2019-06-26 15:38:10.106755,128.30,-78.48,-0.90,-4124,-64,-837
2019-06-26 15:38:10.127760,128.29,-78.48,-0.89,-4116,-64,-840
2019-06-26 15:38:10.147764,128.30,-78.48,-0.90,-4127,-62,-847
2019-06-26 15:38:10.167768,128.29,-78.48,-0.89,-4126,-64,-842
2019-06-26 15:38:10.187772,128.29,-78.48,-0.89,-4127,-70,-843
2019-06-26 15:38:10.207777,128.28,-78.47,-0.89,-4131,-70,-830
2019-06-26 15:38:10.228782,128.29,-78.48,-0.89,-4134,-62,-832
2019-06-26 15:38:10.248786,128.29,-78.48,-0.89,-4129,-63,-833
2019-06-26 15:38:10.265790,128.29,-78.48,-0.89,-4127,-64,-832
2019-06-26 15:38:10.286795,128.28,-78.48,-0.90,-4127,-67,-832
2019-06-26 15:38:10.306800,128.28,-78.48,-0.90,-4124,-65,-823
2019-06-26 15:38:10.327804,128.28,-78.48,-0.90,-4124,-59,-825
2019-06-26 15:38:10.347808,128.28,-78.48,-0.90,-4129,-67,-832
2019-06-26 15:38:10.367813,128.25,-78.48,-0.90,-4113,-66,-813
2019-06-26 15:38:10.388817,128.25,-78.48,-0.90,-4119,-66,-828
2019-06-26 15:38:10.408822,128.25,-78.48,-0.90,-4122,-65,-827
2019-06-26 15:38:10.428827,128.26,-78.48,-0.89,-4127,-66,-831
2019-06-26 15:38:10.446832,128.25,-78.48,-0.90,-4121,-69,-825
2019-06-26 15:38:10.466836,128.25,-78.48,-0.90,-4125,-73,-835
2019-06-26 15:38:10.487840,128.26,-78.49,-0.90,-4136,-78,-817
2019-06-26 15:38:10.507845,128.26,-78.49,-0.90,-4132,-70,-839
2019-06-26 15:38:10.527850,128.25,-78.48,-0.90,-4133,-71,-838
2019-06-26 15:38:10.547854,128.26,-78.48,-0.89,-4130,-65,-834
2019-06-26 15:38:10.568859,128.26,-78.49,-0.89,-4132,-61,-824
2019-06-26 15:38:10.588863,128.26,-78.49,-0.89,-4135,-58,-831
2019-06-26 15:38:10.605866,128.24,-78.49,-0.89,-4140,-59,-827
2019-06-26 15:38:10.626871,128.25,-78.49,-0.89,-4135,-66,-842
2019-06-26 15:38:10.646876,128.26,-78.49,-0.89,-4136,-71,-848
2019-06-26 15:38:10.666881,128.26,-78.48,-0.89,-4132,-71,-852
2019-06-26 15:38:10.687885,128.26,-78.48,-0.89,-4132,-73,-852
2019-06-26 15:38:10.707889,128.26,-78.48,-0.89,-4135,-74,-832
2019-06-26 15:38:10.727894,128.26,-78.48,-0.89,-4133,-64,-839
2019-06-26 15:38:10.748898,128.26,-78.49,-0.89,-4121,-62,-832
2019-06-26 15:38:10.768903,128.24,-78.49,-0.89,-4129,-60,-824
2019-06-26 15:38:10.786908,128.23,-78.49,-0.89,-4129,-64,-805
2019-06-26 15:38:10.806913,128.22,-78.49,-0.89,-4128,-65,-824
2019-06-26 15:38:10.826916,128.22,-78.49,-0.89,-4133,-70,-846
2019-06-26 15:38:10.846920,128.24,-78.49,-0.89,-4136,-67,-838
2019-06-26 15:38:10.867925,128.25,-78.49,-0.89,-4135,-59,-831
2019-06-26 15:38:10.887930,128.25,-78.49,-0.89,-4139,-66,-840
2019-06-26 15:38:10.908935,128.25,-78.49,-0.89,-4137,-72,-841
2019-06-26 15:38:10.928941,128.23,-78.49,-0.90,-4136,-77,-833
2019-06-26 15:38:10.945943,128.27,-78.49,-0.90,-4136,-78,-839
2019-06-26 15:38:10.966948,128.24,-78.49,-0.91,-4140,-70,-819
2019-06-26 15:38:10.986952,128.24,-78.49,-0.91,-4133,-67,-817
2019-06-26 15:38:11.006957,128.24,-78.50,-0.91,-4134,-64,-830
2019-06-26 15:38:11.027961,128.24,-78.50,-0.91,-4132,-64,-823
2019-06-26 15:38:11.047966,128.24,-78.50,-0.91,-4132,-65,-831
2019-06-26 15:38:11.067971,128.22,-78.50,-0.91,-4133,-72,-822
2019-06-26 15:38:11.088975,128.22,-78.50,-0.91,-4135,-75,-829
2019-06-26 15:38:11.108980,128.24,-78.50,-0.91,-4132,-77,-827
2019-06-26 15:38:11.125984,128.21,-78.50,-0.91,-4135,-81,-838
2019-06-26 15:38:11.146989,128.23,-78.50,-0.91,-4126,-78,-831
2019-06-26 15:38:11.166993,128.23,-78.50,-0.91,-4133,-66,-827
2019-06-26 15:38:11.186997,128.21,-78.50,-0.91,-4130,-64,-844
2019-06-26 15:38:11.208002,128.21,-78.50,-0.91,-4134,-65,-836
2019-06-26 15:38:11.228006,128.21,-78.50,-0.91,-4133,-67,-841
2019-06-26 15:38:11.249011,128.21,-78.50,-0.91,-4127,-70,-847
2019-06-26 15:38:11.269017,128.21,-78.50,-0.91,-4137,-63,-849
2019-06-26 15:38:11.289021,128.22,-78.50,-0.91,-4136,-56,-848
2019-06-26 15:38:11.307025,128.23,-78.50,-0.91,-4130,-69,-837
2019-06-26 15:38:11.327029,128.23,-78.50,-0.91,-4129,-58,-849
2019-06-26 15:38:11.347033,128.23,-78.49,-0.91,-4132,-71,-855
2019-06-26 15:38:11.367038,128.23,-78.49,-0.91,-4133,-76,-837
2019-06-26 15:38:11.388043,128.23,-78.50,-0.91,-4124,-60,-830
2019-06-26 15:38:11.408047,128.24,-78.50,-0.91,-4124,-55,-830
2019-06-26 15:38:11.429053,128.22,-78.50,-0.91,-4137,-60,-832
